257,Charming Garden Studio In South End,"An excellent hotel alternative, the unit is situated in Boston's trendiest neighborhood. The South End offers many cafes, boutiques, playgrounds, restaurants/bars.  Theater, symphony, museums/art galleries, and beaches are within walking distance. ",Boston,"Northwest 58th Street, Seattle, WA 98107, United States",42.33843,-71.07685,1,168258,204105,35847,4.5,,,
258,Boston Huge 1BR Best location (h2b),"Beautiful, sunny, lge one BR, 2nd floor, great location.  One king & one twin bed in BR; sleeper sofa and day bed in living area.  High speed internet, cable TV, DVD, AC, linens, towels, full kitchen and bath.  We offer digital cable TV, DVD and high speed Internet.   For your convenience, we provide linens and towels, and pots and pans, dishes and utensils in the kitchen.  The North End is close to everything - tourist attractions and lots of cozy cafes.",Boston,"Northwest 65th Street, Seattle, WA 98117, United States",42.36598,-71.0528,6,148466,184313,35847,4.5,,,
259,"Cozy, 2 bdr,  2 baths, house near medical area!","Our cozy house, with a flower garden and porch in the front,  is located on a quiet street near the bus, the T(subway), grocery shopping and a variety of restaurants all within walking distance.  There is a full modern kitchen, front and back porch and a deck in the back. The house has two full baths and two bedrooms which will sleep 2 people each. In addition, we have a dining room and a comfortable living room for relaxing and watching TV.  Parking available on the street.",Boston,"Northwest 57th Street, Seattle, WA 98107, United States",42.32473,-71.10792,2,113830,149677,35847,4.5,,,
260,"Studio by Tufts Medical, door knobs wiped daily","Coronavirus Precautions: Daily cleanings of all door knobs and other high touch surfaces in the common areas are being performed by the building. Cute little studio in the heart of it all. Located on Tremont Street, across street from Boston Common, the Theater District, and Downtown. Boston Registration #: STR423037",Boston,"Northwest 60th Street, Seattle, WA 98107, United States",42.35257,-71.0636,4,143518,179365,35847,4.5,,,
261,Beacon Hill 1-Bed,"Perfectly, centrally, located - just a ten min walk to the Charles River Esplanade. A short walk up the hill to the rear of the statehouse and Boston Common. Ten min walk to the North end and Fanieul Hall.  East facing bedroom for morning light, great west facing living room with outdoor balcony with bistro table for afternoon light.",Boston,"NW 63rd St, Seattle, WA 98107, United States",42.36105,-71.06593,7,211553,247400,35847,4.5,,,
262,5 ★ Parlor Retreat,"Our commitment to guest comfort and wellness is even more important during the spread of covid-19. In addition to providing a thoroughly customized modern space, we have added extra features to help guests maintain their health and cultivate calmness. Beyond our superior cleaning standards, we have incorporated CDC recommended measures. This is your restful retreat with social distance amist the hustle and bustle of the city.",Boston,"24th Avenue Northwest, Seattle, WA 98117, United States",42.34294,-71.07304,5,199183,235030,35847,4.5,,,
263,Historic Beacon Hill,Beacon Hill,Boston,"Northwest 62nd Street, Seattle, WA 98107, United States",42.3588,-71.06972,2,489878,525725,35847,4.5,,,
264,Barney's Master Bedroom T Downtown,Spacious room with a queen size bed and an ottoman that opens up to a single bed. This room comes with a shared bathroom. The windows face the street and overlook the yard. You can walk through our back yard to Boston's version of Malibu Beach.,Boston,"Northwest Market Street, Seattle, WA 98107, United States",42.30907,-71.04674,4,58165,94012,35847,4.5,,,
265,Modern 2 BR in Brighton with Parking,"You will enjoy this conveniently located beautiful, modern 700 sq ft apartment with dedicated parking spot,  walking distance to subway lines B and C, a supermarket and great restaurants and bars. Perfect place to explore Boston and visit Fenway park or BU.",Boston,"Northwest 58th Street, Seattle, WA 98107, United States",42.346,-71.1399,4,145992,181839,35847,4.5,,,
266,Cozy One Person Only - Quick Downtown,"We've converted the first floor sun porch into a bed room - Kitchen, Laundry, off-street Parking, and a shared bathroom. Lovely view of the garden and the beach that is just outside the backyard; you can go swimming at the beach!",Boston,"NW 60th St, Seattle, WA 98107, United States",42.30901,-71.04672,2,22292,58139,35847,4.5,,,
267,1BR in Charming South Boston Condo/Red Line/Beach,"1 block to red line & 4 blocks to beach. Easy access to Convention Center and downtown. W/D in unit. Cute bedroom with nice window, closet, large dresser, and nightstand. Shared backyard, too. Adorable and convenient.",Boston,"20th Ave NW and NW 59th St, Seattle, WA 98107, United States",42.32825,-71.05704,8,45795,81642,35847,4.5,,,
268,"Authentic Boston, cozy room",Small room in a quirky 3 bedroom apartment in a funky 110 year-old house.  A mile away from Longwood/Fenway hospitals and colleges, 10 minute walk to Roxbury Crossing, only 3 walkable/bikeable miles from downtown.  This is a transit oriented destination with easy access by bike and public transportation to everything. Please do not book without first sending a query!,Boston,"Northwest 61st Street, Seattle, WA 98107, United States",42.32546,-71.08894,1,44558,80405,35847,4.5,
269,"Real Boston, off the beaten track","Bright, sunny, simple room in quirky 3 bedroom, first floor apartment in a 110 year-old house 3 miles from downtown and 1.5 miles from all hospitals and colleges in Longwood Medical Area or Fenway.  Convenient for grad students, researchers, and those on rotation who need  lease-free accommodation or for people who need accommodation while looking for something more long-term.",Boston,"Northwest 61st Street, Seattle, WA 98107, United States",42.32546,-71.08894,4,47032,82879,35847,4.5,,,
270,Big Boston room,"Very large room in quirky apartment in 120-year-old house, three very walkable miles from downtown and 1.5 walkable miles from Boston Medical Center, Harvard Medical School, Harvard School of Public Health and other Longwood hospitals and research centers and Fenway colleges.  In-house bike parking.",Boston,"Gilman Dr W, Seattle, WA 98119, United States",42.32546,-71.08894,4,50743,86590,35847,4.5,,,
271,Historic brick Victorian row house,"This historic home is one of the finest period detail homes in the City of Boston.   Please enjoy our pool table, our ball room, our wet bar and our TV room while you relax and enjoy the rich interior and the details of the home. We aim to have all our guests have a wonderful time and we are available to answer any and all questions, or to leave you in peace to relax or do your work.    We love Marathon guests and have had groups from around the country!",Boston,"7th Avenue West, Seattle, WA 98119, United States",42.33937,-71.08026,4,397103,432950,35847,4.5,,,
272,Bright Sunlit bedroom near Spaulding/Downtown,"This bright sunlit bedroom is located on a quiet residential street in historic Charlestown. It is a located in an apartment just 5 minutes from Bunker Hill Monument and the Freedom Trail; 20 minutes from downtown Boston via bus or foot; walkable to the TD Garden, and even MIT and Cambridge.  Walk to Spaulding Hospital in the Navy Yard, MGH labs, schools/facilities and other Partner hospitals, or take their shuttle buses to their various hospitals.",Boston,"West Lee Street, Seattle, WA 98119, United States",42.38017,-71.06236,11,48269,84116,35847,4.5,,,
273,Inviting Queen Anne Victorian,Chateau B:  Historic 1898 Queen Anne Victorian located on Malibu Beach in the Savin Hill neighborhood of Dorchester. Chateau B has been renovated with all modern conveniences while preserving the original character of the house.,Boston,"8th Avenue West, Seattle, WA 98119, United States",42.30844,-71.0464,3,63113,98960,35847,4.5,,,
274,Cozy Private Room Near Transit,"1 of 2 rooms available that can sleep up to 6 people. This room has a double bed. You will have access to a full kitchen and the living room, with TV, Wi-Fi included. The bath is shared.",Boston,"14th Ave W, Seattle, WA 98119, United States",42.33325,-71.10253,6,50743,86590,35847,4.5,,,
275,John and Robert's Harbor View,"Third floor (no elevator, sorry!) room with two bathrooms that are shared with the other guests on the floor. (There are two other rooms on the floor, each with 1-3 guests.) This room has two twin beds and the option of a convertible twin for a third guest. Central AC, shared kitchen and laundry . 10 minute walk to the train.",Boston,"West Comstock Street, Seattle, WA 98119, United States",42.30901,-71.04672,2,56928,92775,35847,4.5,,,
276,Andrea's Private Bath T Downtown,"Spacious room with private bathroom and queen size bed, 3 windows overlooking the garden and the walk to the beach behind the house. Nearby parks, 8 minutes to the Red Line then 12 minutes to downtown, 25 minutes to Cambridge, off street parking. Coffee, tea, milk, orange juice, fruit, Mary's granola, and Barney's signature muffins are available every morning.",Boston,"10th Avenue West, Seattle, WA 98119, United States",42.30856,-71.04646,2,66824,102671,35847,4.5,,,
277,Room with Sleeper Sofa Bed,Private Room with a sleeper sofa bed that can accommodate two  person  The room is air conditioned.  Shared baths are available for our guests.,Boston,"West Wheeler Street, Seattle, WA 98119, United States",42.31019,-71.04829,2,38373,74220,35847,4.5,,,
278,Beautiful Studio 15 min to Downtown,"Come stay in our beautiful studio, close to everything Boston has to offer. Just 5 minutes from the subway station (Sullivan station on the orange line) and about 15 minutes from downtown Boston",Boston,"Queen Anne Avenue North, Seattle, WA 98109, United States",42.38159,-71.07892,2,98986,134833,35847,4.5,,,
279,Charming Historic Home in Charlestown,"Our 1820 home in a historic district of Charlestown has four floors: 1st floor-family room and kitchen; 2nd floor-dining room and living room; 3rd floor-small bedroom, office, balcony (overlooking a park), and bathroom; and 4th floor-master bedroom with bathroom. Please be aware that STAIRS are what connect the four floors. There is a small garden off the kitchen for eating out during warm weather.",Boston,"7th Avenue West, Seattle, WA 98119, United States",42.37203,-71.06165,4,397103,432950,35847,4.5,,,
280,Mary's Ocean View Metro Downtown,"Third floor (No Elevator!) room with 2 bathrooms that are shared. This room has 2 twin beds and the option of a convertible twin for a 3rd guest. Central AC, Kitchen, Laundry. 10 minute walk to the train.",Boston,"1st Ave W, Seattle, WA 98119, United States",42.30901,-71.04672,2,59402,95249,35847,4.5,,,
